province_state,country_region,date,confirmed,deaths,recovered,active
Sichuan,China,2021-02-09,875,3,862,10
Tianjin,China,2021-02-09,347,3,328,16
Xinjiang,China,2021-02-09,980,3,977,0
Jilin,China,2021-05-07,573,3,570,0
Shaanxi,China,2021-05-07,592,3,582,7
Sichuan,China,2021-05-07,992,3,959,30
Tianjin,China,2021-05-07,387,3,377,7
Xinjiang,China,2021-05-07,980,3,977,0
Shaanxi,China,2020-11-23,495,3,449,43
Sichuan,China,2020-11-23,800,3,748,49
Tianjin,China,2020-11-23,299,3,279,17
Xinjiang,China,2020-11-23,980,3,977,0
Jilin,China,2022-02-05,592,3,,
Shaanxi,China,2022-02-05,2826,3,,
Sichuan,China,2022-02-05,1377,3,,
Tianjin,China,2022-02-05,1081,3,,
Xinjiang,China,2022-02-05,996,3,,
Jilin,China,2021-11-20,582,3,,
Shaanxi,China,2021-11-20,703,3,,
Sichuan,China,2021-11-20,1263,3,,
Tianjin,China,2021-11-20,528,3,,
Xinjiang,China,2021-11-20,981,3,,
Shaanxi,China,2022-07-22,3367,3,,
Sichuan,China,2022-07-22,2496,3,,
Tianjin,China,2022-07-22,2073,3,,
Xinjiang,China,2022-07-22,1008,3,,
Jilin,China,2021-05-15,573,3,570,0
Shaanxi,China,2021-05-15,600,3,584,13
Sichuan,China,2021-05-15,1001,3,970,28
Tianjin,China,2021-05-15,388,3,379,6
Xinjiang,China,2021-05-15,980,3,977,0
Shaanxi,China,2022-06-12,3289,3,,
Sichuan,China,2022-06-12,2357,3,,
Tianjin,China,2022-06-12,1981,3,,
Xinjiang,China,2022-06-12,1008,3,,
Shaanxi,China,2021-01-15,527,3,501,23
Sichuan,China,2021-01-15,860,3,846,11
Tianjin,China,2021-01-15,327,3,305,19
Xinjiang,China,2021-01-15,980,3,977,0
Jilin,China,2021-10-10,577,3,,
Shaanxi,China,2021-10-10,676,3,,
Sichuan,China,2021-10-10,1213,3,,
Tianjin,China,2021-10-10,494,3,,
Xinjiang,China,2021-10-10,981,3,,
Jilin,China,2021-03-27,573,3,570,0
Shaanxi,China,2021-03-27,566,3,551,12
Sichuan,China,2021-03-27,943,3,922,18
Tianjin,China,2021-03-27,373,3,354,16
Xinjiang,China,2021-03-27,980,3,977,0
Shaanxi,China,2022-07-07,3351,3,,
Sichuan,China,2022-07-07,2384,3,,
Tianjin,China,2022-07-07,2023,3,,
Xinjiang,China,2022-07-07,1008,3,,
Jilin,China,2021-11-05,579,3,,
Shaanxi,China,2021-11-05,698,3,,
Sichuan,China,2021-11-05,1236,3,,
Tianjin,China,2021-11-05,507,3,,
Xinjiang,China,2021-11-05,981,3,,
Jilin,China,2022-02-20,598,3,,
Shaanxi,China,2022-02-20,2826,3,,
Sichuan,China,2022-02-20,1406,3,,
Tianjin,China,2022-02-20,1094,3,,
Xinjiang,China,2022-02-20,996,3,,
Shaanxi,China,2020-05-07,308,3,268,37
Sichuan,China,2020-05-07,561,3,558,0
Tianjin,China,2020-05-07,190,3,186,1
Xinjiang,China,2020-05-07,76,3,73,0
Shaanxi,China,2022-05-20,3278,3,,
Sichuan,China,2022-05-20,2266,3,,
Tianjin,China,2022-05-20,1849,3,,
Xinjiang,China,2022-05-20,1008,3,,
Shaanxi,China,2020-04-02,255,3,242,10
Sichuan,China,2020-04-02,554,3,537,14
Tianjin,China,2020-04-02,176,3,135,38
Xinjiang,China,2020-04-02,76,3,73,0
Shaanxi,China,2020-06-21,317,3,306,8
Sichuan,China,2020-06-21,589,3,570,16
Tianjin,China,2020-06-21,197,3,191,3
Xinjiang,China,2020-06-21,76,3,73,0
Shaanxi,China,2022-09-27,3739,3,,
Sichuan,China,2022-09-27,5605,3,,
Tianjin,China,2022-09-27,2344,3,,
Xinjiang,China,2022-09-27,1170,3,,
Shaanxi,China,2020-07-08,321,3,314,4
Sichuan,China,2020-07-08,599,3,582,14
Tianjin,China,2020-07-08,199,3,195,1
Xinjiang,China,2020-07-08,76,3,73,0
Jilin,China,2021-08-25,574,3,,
Shaanxi,China,2021-08-25,669,3,,
Sichuan,China,2021-08-25,1185,3,,
Tianjin,China,2021-08-25,465,3,,
Xinjiang,China,2021-08-25,980,3,,
Jilin,China,2021-10-29,577,3,,
Shaanxi,China,2021-10-29,697,3,,
Sichuan,China,2021-10-29,1222,3,,
Tianjin,China,2021-10-29,503,3,,
Xinjiang,China,2021-10-29,981,3,,
Shaanxi,China,2020-07-26,323,3,318,2
Sichuan,China,2020-07-26,604,3,594,7
Tianjin,China,2020-07-26,204,3,195,6
Xinjiang,China,2020-07-26,254,3,73,178
Shaanxi,China,2022-12-01,5117,3,,
Tianjin,China,2022-12-01,2603,3,,
Xinjiang,China,2022-12-01,2566,3,,
Shaanxi,China,2020-11-07,472,3,429,40
Sichuan,China,2020-11-07,769,3,724,42
Tianjin,China,2020-11-07,275,3,263,9
Xinjiang,China,2020-11-07,980,3,915,62
Jilin,China,2022-02-23,601,3,,
Shaanxi,China,2022-02-23,2826,3,,
Sichuan,China,2022-02-23,1433,3,,
Tianjin,China,2022-02-23,1098,3,,
Xinjiang,China,2022-02-23,996,3,,
Shaanxi,China,2022-08-10,3390,3,,
Sichuan,China,2022-08-10,2734,3,,
Tianjin,China,2022-08-10,2091,3,,
Xinjiang,China,2022-08-10,1009,3,,
Shaanxi,China,2022-10-27,4051,3,,
Sichuan,China,2022-10-27,6211,3,,
Tianjin,China,2022-10-27,2472,3,,
Xinjiang,China,2022-10-27,1701,3,,
Jilin,China,2021-03-04,573,3,570,0
Shaanxi,China,2021-03-04,553,3,542,8
Sichuan,China,2021-03-04,910,3,877,30
Tianjin,China,2021-03-04,358,3,339,16
Xinjiang,China,2021-03-04,980,3,977,0
Jilin,China,2021-06-16,573,3,570,0
Shaanxi,China,2021-06-16,622,3,603,16
Sichuan,China,2021-06-16,1057,3,1023,31
Tianjin,China,2021-06-16,398,3,385,10
Xinjiang,China,2021-06-16,980,3,977,0
Shaanxi,China,2022-05-13,3278,3,,
Sichuan,China,2022-05-13,2078,3,,
Tianjin,China,2022-05-13,1804,3,,
Xinjiang,China,2022-05-13,1008,3,,
Shaanxi,China,2020-10-08,425,3,396,26
Sichuan,China,2020-10-08,713,3,668,42
Tianjin,China,2020-10-08,242,3,235,4
Xinjiang,China,2020-10-08,902,3,899,0
Shaanxi,China,2020-10-05,414,3,388,23
Sichuan,China,2020-10-05,707,3,664,40
Tianjin,China,2020-10-05,242,3,235,4
Xinjiang,China,2020-10-05,902,3,899,0
Shaanxi,China,2020-04-12,256,3,248,5
Sichuan,China,2020-04-12,560,3,547,10
Tianjin,China,2020-04-12,183,3,161,19
Xinjiang,China,2020-04-12,76,3,73,0
Shaanxi,China,2022-10-28,4051,3,,
Sichuan,China,2022-10-28,6211,3,,
Tianjin,China,2022-10-28,2472,3,,
Xinjiang,China,2022-10-28,1701,3,,
Shaanxi,China,2020-12-14,502,3,482,17
Sichuan,China,2020-12-14,838,3,794,41
Tianjin,China,2020-12-14,302,3,295,4
Xinjiang,China,2020-12-14,980,3,977,0
Jilin,China,2022-03-04,649,3,,
Shaanxi,China,2022-03-04,2826,3,,
Sichuan,China,2022-03-04,1499,3,,
Tianjin,China,2022-03-04,1150,3,,
Xinjiang,China,2022-03-04,996,3,,
Shaanxi,China,2022-08-03,3384,3,,
Sichuan,China,2022-08-03,2690,3,,
Tianjin,China,2022-08-03,2085,3,,
Xinjiang,China,2022-08-03,1009,3,,
Jilin,China,2021-09-06,574,3,,
Shaanxi,China,2021-09-06,670,3,,
Sichuan,China,2021-09-06,1194,3,,
Tianjin,China,2021-09-06,478,3,,
Xinjiang,China,2021-09-06,980,3,,
Shaanxi,China,2021-01-01,508,3,490,15
Sichuan,China,2021-01-01,853,3,822,28
Tianjin,China,2021-01-01,312,3,300,9
Xinjiang,China,2021-01-01,980,3,977,0
Jilin,China,2021-06-22,573,3,570,0
Shaanxi,China,2021-06-22,624,3,609,12
Sichuan,China,2021-06-22,1076,3,1032,41
Tianjin,China,2021-06-22,399,3,385,11
Xinjiang,China,2021-06-22,980,3,977,0
Shaanxi,China,2022-11-20,4646,3,,
Sichuan,China,2022-11-20,7645,3,,
Tianjin,China,2022-11-20,2560,3,,
Xinjiang,China,2022-11-20,2340,3,,
Jilin,China,2021-12-01,585,3,,
Shaanxi,China,2021-12-01,708,3,,
Sichuan,China,2021-12-01,1277,3,,
Tianjin,China,2021-12-01,532,3,,
Xinjiang,China,2021-12-01,981,3,,
Shaanxi,China,2022-05-07,3277,3,,
Sichuan,China,2022-05-07,2067,3,,
Tianjin,China,2022-05-07,1804,3,,
Xinjiang,China,2022-05-07,1008,3,,
Jilin,China,2021-02-18,573,3,505,65
Shaanxi,China,2021-02-18,547,3,534,10
Sichuan,China,2021-02-18,882,3,869,10
Tianjin,China,2021-02-18,351,3,334,14
Xinjiang,China,2021-02-18,980,3,977,0
Jilin,China,2022-03-10,1133,3,,
Shaanxi,China,2022-03-10,2889,3,,
Sichuan,China,2022-03-10,1545,3,,
Tianjin,China,2022-03-10,1213,3,,
Xinjiang,China,2022-03-10,996,3,,
Jilin,China,2021-03-26,573,3,570,0
Shaanxi,China,2021-03-26,565,3,550,12
Sichuan,China,2021-03-26,941,3,922,16
Tianjin,China,2021-03-26,372,3,354,15
Xinjiang,China,2021-03-26,980,3,977,0
Shaanxi,China,2020-09-17,397,3,371,23
Sichuan,China,2020-09-17,670,3,651,16
Tianjin,China,2020-09-17,237,3,225,9
Xinjiang,China,2020-09-17,902,3,899,0
Shaanxi,China,2022-08-31,3674,3,,
Sichuan,China,2022-08-31,3689,3,,
Tianjin,China,2022-08-31,2213,3,,
Xinjiang,China,2022-08-31,1131,3,,
Jilin,China,2021-09-12,574,3,,
Shaanxi,China,2021-09-12,671,3,,
Sichuan,China,2021-09-12,1197,3,,
Tianjin,China,2021-09-12,479,3,,
Xinjiang,China,2021-09-12,980,3,,
Shaanxi,China,2020-07-23,323,3,317,3
Sichuan,China,2020-07-23,603,3,594,6
Tianjin,China,2020-07-23,203,3,195,5
Xinjiang,China,2020-07-23,171,3,73,95
Shaanxi,China,2020-05-17,308,3,301,4
Sichuan,China,2020-05-17,561,3,558,0
Tianjin,China,2020-05-17,192,3,187,2
Xinjiang,China,2020-05-17,76,3,73,0
Shaanxi,China,2020-08-12,341,3,324,14
Sichuan,China,2020-08-12,618,3,602,13
Tianjin,China,2020-08-12,205,3,202,0
Xinjiang,China,2020-08-12,883,3,375,505
Jilin,China,2021-05-08,573,3,570,0
Shaanxi,China,2021-05-08,592,3,584,5
Sichuan,China,2021-05-08,992,3,959,30
Tianjin,China,2021-05-08,387,3,377,7
Xinjiang,China,2021-05-08,980,3,977,0
Shaanxi,China,2022-11-14,4315,3,,
Sichuan,China,2022-11-14,6825,3,,
Tianjin,China,2022-11-14,2530,3,,
Xinjiang,China,2022-11-14,2179,3,,
Shaanxi,China,2022-07-23,3368,3,,
Sichuan,China,2022-07-23,2516,3,,
Tianjin,China,2022-07-23,2075,3,,
Xinjiang,China,2022-07-23,1008,3,,
Shaanxi,China,2022-11-15,4378,3,,
Sichuan,China,2022-11-15,6889,3,,
Tianjin,China,2022-11-15,2539,3,,
Xinjiang,China,2022-11-15,2237,3,,
Shaanxi,China,2020-12-28,505,3,487,15
Sichuan,China,2020-12-28,851,3,817,31
Tianjin,China,2020-12-28,306,3,300,3
Xinjiang,China,2020-12-28,980,3,977,0
Shaanxi,China,2022-06-27,3329,3,,
Sichuan,China,2022-06-27,2373,3,,
Tianjin,China,2022-06-27,2008,3,,
Xinjiang,China,2022-06-27,1008,3,,
Shaanxi,China,2020-04-11,256,3,248,5
Sichuan,China,2020-04-11,560,3,547,10
Tianjin,China,2020-04-11,183,3,161,19
Xinjiang,China,2020-04-11,76,3,73,0
Jilin,China,2022-01-10,590,3,,
Shaanxi,China,2022-01-10,2790,3,,
Sichuan,China,2022-01-10,1344,3,,
Tianjin,China,2022-01-10,668,3,,
Xinjiang,China,2022-01-10,981,3,,
Jilin,China,2021-05-30,573,3,570,0
Shaanxi,China,2021-05-30,616,3,592,21
Sichuan,China,2021-05-30,1025,3,992,30
Tianjin,China,2021-05-30,393,3,381,9
Xinjiang,China,2021-05-30,980,3,977,0
Shaanxi,China,2022-09-10,3712,3,,
Sichuan,China,2022-09-10,4642,3,,
Tianjin,China,2022-09-10,2244,3,,
Xinjiang,China,2022-09-10,1151,3,,
Jilin,China,2021-10-25,577,3,,
Shaanxi,China,2021-10-25,697,3,,
Sichuan,China,2021-10-25,1221,3,,
Tianjin,China,2021-10-25,502,3,,
Xinjiang,China,2021-10-25,981,3,,
Jilin,China,2022-02-19,598,3,,
Shaanxi,China,2022-02-19,2826,3,,
Sichuan,China,2022-02-19,1397,3,,
Tianjin,China,2022-02-19,1093,3,,
Xinjiang,China,2022-02-19,996,3,,
Jilin,China,2021-04-20,573,3,570,0
Shaanxi,China,2021-04-20,587,3,567,17
Sichuan,China,2021-04-20,965,3,946,16
Tianjin,China,2021-04-20,382,3,370,9
Xinjiang,China,2021-04-20,980,3,977,0
Jilin,China,2021-03-12,573,3,570,0
Shaanxi,China,2021-03-12,559,3,546,10
Sichuan,China,2021-03-12,929,3,885,41
Tianjin,China,2021-03-12,362,3,344,15
Xinjiang,China,2021-03-12,980,3,977,0
Jilin,China,2021-01-29,478,3,175,300
Shaanxi,China,2021-01-29,537,3,511,23
Sichuan,China,2021-01-29,869,3,855,11
Tianjin,China,2021-01-29,343,3,318,22
Xinjiang,China,2021-01-29,980,3,977,0
Jilin,China,2021-10-09,577,3,,
Shaanxi,China,2021-10-09,676,3,,
Sichuan,China,2021-10-09,1213,3,,
Tianjin,China,2021-10-09,494,3,,
Xinjiang,China,2021-10-09,981,3,,
Shaanxi,China,2022-10-21,3958,3,,
Sichuan,China,2022-10-21,6167,3,,
Tianjin,China,2022-10-21,2443,3,,
Xinjiang,China,2022-10-21,1642,3,,
Jilin,China,2021-03-02,573,3,567,3
Shaanxi,China,2021-03-02,553,3,542,8
Sichuan,China,2021-03-02,909,3,875,31
Tianjin,China,2021-03-02,357,3,338,16
Xinjiang,China,2021-03-02,980,3,977,0
Jilin,China,2021-12-15,587,3,,
Shaanxi,China,2021-12-15,731,3,,
Sichuan,China,2021-12-15,1298,3,,
Tianjin,China,2021-12-15,537,3,,
Xinjiang,China,2021-12-15,981,3,,
Shaanxi,China,2022-08-17,3448,3,,
Sichuan,China,2022-08-17,2801,3,,
Tianjin,China,2022-08-17,2107,3,,
Xinjiang,China,2022-08-17,1036,3,,
Jilin,China,2021-06-10,573,3,570,0
Shaanxi,China,2021-06-10,620,3,601,16
Sichuan,China,2021-06-10,1046,3,1013,30
Tianjin,China,2021-06-10,395,3,385,7
Xinjiang,China,2021-06-10,980,3,977,0
Shaanxi,China,2020-09-02,371,3,360,8
Sichuan,China,2020-09-02,655,3,630,22
Tianjin,China,2020-09-02,229,3,214,12
Xinjiang,China,2020-09-02,902,3,879,20
Shaanxi,China,2022-04-25,3276,3,,
Sichuan,China,2022-04-25,2003,3,,
Tianjin,China,2022-04-25,1802,3,,
Xinjiang,China,2022-04-25,999,3,,
Shaanxi,China,2022-09-25,3729,3,,
Sichuan,China,2022-09-25,5527,3,,
Tianjin,China,2022-09-25,2325,3,,
Xinjiang,China,2022-09-25,1169,3,,
Jilin,China,2021-07-19,573,3,570,0
Shaanxi,China,2021-07-19,645,3,627,15
Sichuan,China,2021-07-19,1126,3,1085,38
Tianjin,China,2021-07-19,415,3,395,17
Xinjiang,China,2021-07-19,980,3,977,0
Shaanxi,China,2022-04-07,3237,3,,
Sichuan,China,2022-04-07,1941,3,,
Tianjin,China,2022-04-07,1797,3,,
Xinjiang,China,2022-04-07,999,3,,
Jilin,China,2021-08-27,574,3,,
Shaanxi,China,2021-08-27,669,3,,
Sichuan,China,2021-08-27,1187,3,,
Tianjin,China,2021-08-27,466,3,,
Xinjiang,China,2021-08-27,980,3,,
Shaanxi,China,2022-11-17,4560,3,,
Sichuan,China,2022-11-17,7014,3,,
Tianjin,China,2022-11-17,2543,3,,
Xinjiang,China,2022-11-17,2263,3,,
Shaanxi,China,2020-08-10,340,3,322,15
Sichuan,China,2020-08-10,615,3,599,13
Tianjin,China,2020-08-10,205,3,201,1
Xinjiang,China,2020-08-10,866,3,296,567
Shaanxi,China,2020-04-07,256,3,246,7
Sichuan,China,2020-04-07,560,3,541,16
Tianjin,China,2020-04-07,180,3,151,26
Xinjiang,China,2020-04-07,76,3,73,0
Jilin,China,2021-08-12,574,3,,
Shaanxi,China,2021-08-12,666,3,,
Sichuan,China,2021-08-12,1174,3,,
Tianjin,China,2021-08-12,436,3,,
Xinjiang,China,2021-08-12,980,3,,
Shaanxi,China,2020-04-08,256,3,246,7
Sichuan,China,2020-04-08,560,3,541,16
Tianjin,China,2020-04-08,180,3,152,25
Xinjiang,China,2020-04-08,76,3,73,0
Shaanxi,China,2022-07-31,3383,3,,
Sichuan,China,2022-07-31,2672,3,,
Tianjin,China,2022-07-31,2083,3,,
Xinjiang,China,2022-07-31,1008,3,,
Shaanxi,China,2022-04-10,3254,3,,
Sichuan,China,2022-04-10,1958,3,,
Tianjin,China,2022-04-10,1798,3,,
Xinjiang,China,2022-04-10,999,3,,
Jilin,China,2021-06-25,573,3,570,0
Shaanxi,China,2021-06-25,624,3,610,11
Sichuan,China,2021-06-25,1090,3,1041,46
Tianjin,China,2021-06-25,400,3,386,11
Xinjiang,China,2021-06-25,980,3,977,0
Jilin,China,2021-03-17,573,3,570,0
Shaanxi,China,2021-03-17,561,3,549,9
Sichuan,China,2021-03-17,937,3,895,39
Tianjin,China,2021-03-17,367,3,345,19
Xinjiang,China,2021-03-17,980,3,977,0
Jilin,China,2021-07-04,573,3,570,0
Shaanxi,China,2021-07-04,629,3,619,7
Sichuan,China,2021-07-04,1109,3,1060,46
Tianjin,China,2021-07-04,402,3,391,8
Xinjiang,China,2021-07-04,980,3,977,0
Shaanxi,China,2020-06-08,311,3,305,3
Sichuan,China,2020-06-08,582,3,558,21
Tianjin,China,2020-06-08,193,3,189,1
Xinjiang,China,2020-06-08,76,3,73,0
Shaanxi,China,2020-10-07,414,3,394,17
Sichuan,China,2020-10-07,713,3,665,45
Tianjin,China,2020-10-07,242,3,235,4
Xinjiang,China,2020-10-07,902,3,899,0
Jilin,China,2021-08-30,574,3,,
Shaanxi,China,2021-08-30,669,3,,
Sichuan,China,2021-08-30,1190,3,,
Tianjin,China,2021-08-30,473,3,,
Xinjiang,China,2021-08-30,980,3,,
Jilin,China,2021-05-16,573,3,570,0
Shaanxi,China,2021-05-16,600,3,585,12
Sichuan,China,2021-05-16,1002,3,970,29
Tianjin,China,2021-05-16,388,3,379,6
Xinjiang,China,2021-05-16,980,3,977,0
Shaanxi,China,2022-06-13,3301,3,,
Sichuan,China,2022-06-13,2357,3,,
Tianjin,China,2022-06-13,1984,3,,
Xinjiang,China,2022-06-13,1008,3,,
Shaanxi,China,2020-09-15,382,3,370,9
Sichuan,China,2020-09-15,670,3,650,17
Tianjin,China,2020-09-15,234,3,225,6
Xinjiang,China,2020-09-15,902,3,899,0
Jilin,China,2021-06-24,573,3,570,0
Shaanxi,China,2021-06-24,624,3,609,12
Sichuan,China,2021-06-24,1084,3,1037,44
Tianjin,China,2021-06-24,400,3,386,11
